,dom_medical,dom_social,train_scratch,size,dom_general,model,arc,f1
980,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7913890312660173
981,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7772301626416954
982,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7820316488004083
983,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7838809034907598
984,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7911065149948294
985,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7838790931989924
986,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7787385554425229
987,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7775571002979146
988,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7876606683804627
989,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7774961986822098
990,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7714708785784797
991,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7828257613579631
992,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.787878787878788
993,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.784313725490196
994,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7844400396432111
995,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7842652152399802
996,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7820835430296929
997,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7740503206709423
998,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.783851554663992
999,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7819361277445109
1000,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7876782077393076
1001,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.782350024789291
1002,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7798710956866635
1003,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7812340642529323
1004,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7858212680978532
1005,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7772227772227772
1006,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7808564231738034
1007,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7772252610641471
1008,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7857142857142857
1009,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7786220871327255
1010,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7807192807192808
1011,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7783864541832669
1012,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7787742899850524
1013,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7867274569402227
1014,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7790354330708662
1015,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7834427057041897
1016,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7859327217125383
1017,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7728174603174603
1018,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7812812812812813
1019,1.0,0.0,0.0,2.0,1.0,BIOCLINICALBERT,1.0,0.7781094527363184
1020,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7912254160363086
1021,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7960921843687374
1022,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7894206549118387
1023,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7900050479555779
1024,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7871587462082912
1025,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7911424257674888
1026,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.783851554663992
1027,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.79313824419778
1028,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7962037962037962
1029,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7785536159600999
1030,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7894736842105263
1031,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7945344129554656
1032,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7913306451612904
1033,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7876954109934443
1034,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7837568510214251
1035,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7872872872872874
1036,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7864372469635628
1037,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7889168765743073
1038,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7961654894046417
1039,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7936831380539989
1040,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.788548468106479
1041,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7905236907730673
1042,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.791230692575984
1043,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7868197703444832
1044,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7887184562097971
1045,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7956349206349206
1046,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7858205255329698
1047,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7945482079757699
1048,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7895791583166333
1049,1.0,0.0,1.0,2.0,0.0,SCIBERT,1.0,0.7915620291310898
1050,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7891293407146452
1051,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7841654059505799
1052,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.784919028340081
1053,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7889954568399798
1054,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7877697841726617
1055,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7910216718266254
1056,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7880324543610548
1057,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.789287518948964
1058,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7933130699088146
1059,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7882589061716005
1060,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7967145790554416
1061,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7925204918032787
1062,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7928107838242636
1063,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7708537782139352
1064,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7922606924643585
1065,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7892331132554595
1066,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7913705583756345
1067,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7879093198992443
1068,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7868605817452358
1069,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7970347648261757
1070,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7917933130699089
1071,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7895266868076536
1072,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7899846704138989
1073,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7953846153846154
1074,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7866129843985908
1075,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7908954477238619
1076,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7864424057084607
1077,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.794910941475827
1078,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.790720631786772
1079,1.0,0.0,1.0,2.0,0.0,PUBMEDBERT,1.0,0.7906741003547897
1080,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8056394763343404
1081,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8037055583375062
1082,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8033680039623576
1083,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7953861584754263
1084,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.80070281124498
1085,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8030075187969925
1086,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8036963036963037
1087,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8098591549295775
1088,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8026183282980867
1089,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.796913887506222
1090,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8012048192771084
1091,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8049645390070922
1092,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7991137370753324
1093,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8038229376257546
1094,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7990750256937307
1095,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8049875311720698
1096,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.802214393558128
1097,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.80259222333001
1098,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8002980625931445
1099,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8029160382101559
1100,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8012980529206191
1101,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8053319919517102
1102,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8023952095808384
1103,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8010885700148442
1104,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7983067729083666
1105,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.801192842942346
1106,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7991824220746039
1107,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.803030303030303
1108,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.8004012036108326
1109,1.0,1.0,0.0,3.0,0.0,ENDRBERT,1.0,0.7987236131566029
1110,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7895812053115424
1111,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7792207792207791
1112,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7789317507418397
1113,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7802088513177523
1114,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7834489593657086
1115,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7864661654135338
1116,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7840281265695629
1117,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7785399314061734
1118,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7818181818181819
1119,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7815866797257591
1120,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7863590772316952
1121,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7857852882703776
1122,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7778332501248127
1123,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7871385842472584
1124,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7774480712166172
1125,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7835671342685372
1126,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7779433681073025
1127,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7869346733668343
1128,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7861153649821336
1129,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.777111444277861
1130,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7782738095238096
1131,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7879396984924624
1132,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7847222222222223
1133,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7879714576962283
1134,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7875000000000001
1135,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7901852779168752
1136,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7843719090009892
1137,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7851074462768617
1138,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7769002961500494
1139,1.0,0.0,1.0,2.0,0.0,BIOELECTRA,1.0,0.7882703777335983
1140,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.772164437840515
1141,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7727272727272727
1142,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7762307309796121
1143,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7876643073811931
1144,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7841654059505798
1145,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7867943548387096
1146,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7882589061716005
1147,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7778899545683998
1148,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7707412862052038
1149,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7793667007150152
1150,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7715836211149483
1151,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7766233766233767
1152,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7809187279151943
1153,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7764589515331356
1154,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7805372529143436
1155,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7795671867136387
1156,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7662721893491123
1157,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7785571142284569
1158,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7806841046277666
1159,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7794043412417971
1160,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7738693467336684
1161,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7786106946526737
1162,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7843921960980491
1163,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7776104417670683
1164,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7772772772772774
1165,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7800511508951407
1166,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7806253203485392
1167,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7796437659033079
1168,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7800995024875621
1169,1.0,0.0,0.0,2.0,1.0,BIOROBERTA,1.0,0.7773904382470119
1170,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6335227272727274
1171,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.635260528194147
1172,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6465149359886202
1173,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6275618374558304
1174,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6348074179743224
1175,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6414285714285713
1176,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6277580071174377
1177,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6364932287954382
1178,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6427566807313643
1179,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6398872445384073
1180,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.625089605734767
1181,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6261549395877755
1182,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6375451263537907
1183,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6306818181818181
1184,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6471418489767113
1185,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6389481165600569
1186,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6428571428571429
1187,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6318051575931233
1188,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6494623655913977
1189,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6284501061571126
1190,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6455965909090908
1191,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6408450704225351
1192,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6393442622950819
1193,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.641684511063526
1194,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6409893992932862
1195,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6354679802955665
1196,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6422995031937543
1197,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.633922261484099
1198,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6343705799151345
1199,1.0,0.0,0.0,3.0,1.0,SCIFIVE,3.0,0.6257102272727273
